# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 5627260666
#
# Overhead  Command       Shared Object                Symbol                              
# ........  ............  ...........................  ....................................
#
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] raise_softirq
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] hrtimer_interrupt
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] cpuacct_account_field
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] reweight_entity
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] run_posix_cpu_timers
     0.01%  rte-worker-2  librte_mempool_ring.so.23.0  [.] common_ring_mc_dequeue
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] __hrtimer_next_event_base
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] update_rq_clock
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] __irqentry_text_end
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] enqueue_hrtimer
     0.00%  perf          [kernel.kallsyms]            [k] __virt_addr_valid
     0.00%  perf          [kernel.kallsyms]            [k] __native_set_fixmap
     0.00%  perf          [kernel.kallsyms]            [k] sched_clock
     0.00%  perf          [kernel.kallsyms]            [k] native_write_msr


#
# (Cannot load tips.txt file, please install perf!)
#
